-6.730699865871299e-04 8.919535443704092e-04
-1.222820070740658e-03 1.620482786462716e-03
-1.670405181038557e-03 2.213621860593195e-03
-2.033163531448666e-03 2.694347083480807e-03
-2.325373918538314e-03 3.081580502363200e-03
-2.558826794600220e-03 3.390946664721258e-03
-2.743282387639606e-03 3.635379706270201e-03
-2.886839589906669e-03 3.825612192308270e-03
-2.996233976448626e-03 3.970570044391362e-03
-3.077079322809543e-03 4.077692593783502e-03
-3.134063922849114e-03 4.153192737351247e-03
-3.171110629459897e-03 4.202269020056794e-03
-3.191507688077551e-03 4.229279012856657e-03
-3.198015983748565e-03 4.237881434450074e-03
-3.192957184703960e-03 4.231152957557978e-03
-3.178286369295865e-03 4.211684452911766e-03
-3.155652014689044e-03 4.181660485332651e-03
-3.126445664229034e-03 4.142925132201337e-03
-3.091843143556245e-03 4.097036602506939e-03
-3.052838839362867e-03 4.045312662626845e-03
-3.010274269376165e-03 3.988868496954722e-03
-2.964861943574395e-03 3.928648328530610e-03
-2.917205332326909e-03 3.865451880642577e-03
-2.867815608850229e-03 3.799956563777912e-03
-2.817125712956966e-03 3.732736112805032e-03
-2.765502185875221e-03 3.664276270381444e-03
-2.713255146382448e-03 3.594988007273633e-03
-2.660646714193917e-03 3.525218684967477e-03
-2.607898133445499e-03 3.455261495679851e-03
-2.555195806209475e-03 3.385363457925388e-03
-2.502696410147357e-03 3.315732198415346e-03
-2.450531245570578e-03 3.246541712740847e-03
-2.398809932730505e-03 3.177937265013549e-03
-2.347623560665909e-03 3.110039560678545e-03
-2.297047372060180e-03 3.042948304482278e-03
-2.247143055328718e-03 2.976745237906264e-03
-2.197960703360723e-03 2.911496734888021e-03
-2.149540489344937e-03 2.847256022583545e-03
-2.101914101746287e-03 2.784065082994711e-03
-2.055105974399282e-03 2.721956283045151e-03
-2.009134341657405e-03 2.660953772861149e-03
-1.964012144433461e-03 2.601074686409733e-03
-1.919747808535566e-03 2.542330172947312e-03
-1.876345913991677e-03 2.484726283959486e-03
-1.833807770720739e-03 2.428264736038689e-03
-1.792131914177016e-03 2.372943567661392e-03
-1.751314532015205e-03 2.318757704603228e-03
-1.711349831787968e-03 2.265699447159666e-03
-1.672230357631379e-03 2.213758889816511e-03
-1.633947263357506e-03 2.162924283098886e-03
-1.596490544873826e-03 2.113182347408097e-03
-1.559849205662283e-03 2.064518570135352e-03
-1.524011347713784e-03 2.016917500455115e-03
-1.488964441495756e-03 1.970362858837208e-03
-1.454695468071366e-03 1.924837699309285e-03
-1.421191030452714e-03 1.880324557714997e-03
-1.388437449141819e-03 1.836805579057410e-03
-1.356420844364274e-03 1.794262627127562e-03
-1.325127206406552e-03 1.752677378407707e-03
-1.294542456039507e-03 1.712031402754011e-03
-1.264652495961629e-03 1.672306232220762e-03
-1.235443254864633e-03 1.633483420021386e-03
-1.206900724695546e-03 1.595544590519889e-03
-1.179010992442132e-03 1.558471481875613e-03
-1.151760266744581e-03 1.522245981881195e-03
-1.125134900458503e-03 1.486850158345392e-03
-1.099121409267265e-03 1.452266284292380e-03
-1.073706487321291e-03 1.418476859130911e-03
-1.048877019845827e-03 1.385464625860642e-03
-1.024620093588331e-03 1.353212585324629e-03
-1.000923004925809e-03 1.321704007418045e-03
-9.777732664268727e-04 1.290922440157918e-03
-9.551586115947462e-04 1.260851716402004e-03
-9.330669985319038e-04 1.231475959046614e-03
-9.114866121774093e-04 1.202779584396165e-03
-8.904058658218115e-04 1.174747304481955e-03
-8.698134014892163e-04 1.147364127946016e-03
-8.496980898683106e-04 1.120615360232971e-03
-8.300490293319859e-04 1.094486602643145e-03
-8.108555447133691e-04 1.068963750967673e-03
-7.921071853363760e-04 1.044032993207324e-03
-7.737937229614550e-04 1.019680807083315e-03
-7.559051491101486e-04 9.958939567984567e-04
-7.384316724266217e-04 9.726594897511580e-04
-7.213637155101082e-04 9.499647326241980e-04
-7.046919118783594e-04 9.277972875501846e-04
-6.884071024697842e-04 9.061450277437998e-04
-6.725003323494067e-04 8.849960933061569e-04
-6.569628470023496e-04 8.643388865634432e-04
-6.417860888880884e-04 8.441620676518046e-04
-6.269616936170389e-04 8.244545496848940e-04
-6.124814864321275e-04 8.052054942253396e-04
-5.983374783367502e-04 7.864043063730976e-04
-5.845218625627423e-04 7.680406302030948e-04
-5.710270107007184e-04 7.501043438423793e-04
-5.578454691974296e-04 7.325855549327420e-04
-5.449699555261000e-04 7.154745957473792e-04
-5.323933547449497e-04 6.987620187212046e-04
-5.201087157341983e-04 6.824385916440055e-04
-5.081092478388595e-04 6.664952932894779e-04
-4.963883171913001e-04 6.509233087111108e-04
-4.849394434543795e-04 6.357140249921585e-04
-4.737562962427939e-04 6.208590266622766e-04
-4.628326919771088e-04 6.063500915837019e-04
-4.521625904127436e-04 5.921791865008221e-04
-4.417400916115190e-04 5.783384630724031e-04
-4.315594325837409e-04 5.648202535617878e-04
-4.216149843808798e-04 5.516170670208173e-04
-4.119012488534739e-04 5.387215851251229e-04
-4.024128558666930e-04 5.261266585123530e-04
-3.931445601745641e-04 5.138253027641513e-04
-3.840912387584110e-04 5.018106948993907e-04
-3.752478878168346e-04 4.900761695024404e-04
-3.666096202256734e-04 4.786152153701721e-04
-3.581716626418651e-04 4.674214717847924e-04
-3.499293530827381e-04 4.564887253123964e-04
-3.418781381415000e-04 4.458109062175197e-04
-3.340135706828073e-04 4.353820854098119e-04
-3.263313071667906e-04 4.251964709969791e-04
-3.188271054578400e-04 4.152484053756437e-04
-3.114968222535955e-04 4.055323619185368e-04
-3.043364110034162e-04 3.960429422053251e-04
-2.973419194386549e-04 3.867748728395951e-04
-2.905094875970660e-04 3.777230028152523e-04
-2.838353454507935e-04 3.688823004584943e-04
