nohup: ignoring input
 --------------------------------------------------------
                  Real time propagation                  
  (C) Copyright by Bauer D and Koval P, Heidelberg (2005)
 --------------------------------------------------------
  No t-SURFF/i-SURFF data will be generated
 --------------------------------------------------------
./dat/real_prop.log will be (re)written.
./dat/real_prop_yield.dat will be (re)written.
./dat/real_prop_obser.dat will be (re)written.
Imaginary potential width: 	74.9159
Total grid length: 	78.4134
Total number of grid points: 	784
Distance at last grid point: 	78.5
Imag time prop grid with size: g_load.size() = 1000
  is fit into
Real time prop grid with size: g_prop.size() = 39200
Now I am storing
Norm of orbital: 1.000000e+00
timestep 0 of 655119, Norm of wave function: 1
timestep 100 of 655119, Norm of wave function: 0.999976
timestep 200 of 655119, Norm of wave function: 0.999952
timestep 300 of 655119, Norm of wave function: 0.999928
timestep 400 of 655119, Norm of wave function: 0.999904
timestep 500 of 655119, Norm of wave function: 0.99988
timestep 600 of 655119, Norm of wave function: 0.999856
timestep 700 of 655119, Norm of wave function: 0.999832
timestep 800 of 655119, Norm of wave function: 0.999809
timestep 900 of 655119, Norm of wave function: 0.999785
timestep 1000 of 655119, Norm of wave function: 0.999761
timestep 1100 of 655119, Norm of wave function: 0.999737
timestep 1200 of 655119, Norm of wave function: 0.999713
timestep 1300 of 655119, Norm of wave function: 0.999689
timestep 1400 of 655119, Norm of wave function: 0.999665
timestep 1500 of 655119, Norm of wave function: 0.999641
timestep 1600 of 655119, Norm of wave function: 0.999617
timestep 1700 of 655119, Norm of wave function: 0.999593
timestep 1800 of 655119, Norm of wave function: 0.99957
timestep 1900 of 655119, Norm of wave function: 0.999546
timestep 2000 of 655119, Norm of wave function: 0.999522
timestep 2100 of 655119, Norm of wave function: 0.999498
timestep 2200 of 655119, Norm of wave function: 0.999474
timestep 2300 of 655119, Norm of wave function: 0.99945
timestep 2400 of 655119, Norm of wave function: 0.999426
timestep 2500 of 655119, Norm of wave function: 0.999403
timestep 2600 of 655119, Norm of wave function: 0.999379
timestep 2700 of 655119, Norm of wave function: 0.999355
timestep 2800 of 655119, Norm of wave function: 0.999331
timestep 2900 of 655119, Norm of wave function: 0.999307
timestep 3000 of 655119, Norm of wave function: 0.999283
timestep 3100 of 655119, Norm of wave function: 0.999259
timestep 3200 of 655119, Norm of wave function: 0.999236
timestep 3300 of 655119, Norm of wave function: 0.999212
timestep 3400 of 655119, Norm of wave function: 0.999188
timestep 3500 of 655119, Norm of wave function: 0.999164
timestep 3600 of 655119, Norm of wave function: 0.99914
timestep 3700 of 655119, Norm of wave function: 0.999116
timestep 3800 of 655119, Norm of wave function: 0.999093
timestep 3900 of 655119, Norm of wave function: 0.999069
timestep 4000 of 655119, Norm of wave function: 0.999045
timestep 4100 of 655119, Norm of wave function: 0.999021
timestep 4200 of 655119, Norm of wave function: 0.998997
timestep 4300 of 655119, Norm of wave function: 0.998974
timestep 4400 of 655119, Norm of wave function: 0.99895
timestep 4500 of 655119, Norm of wave function: 0.998926
timestep 4600 of 655119, Norm of wave function: 0.998902
timestep 4700 of 655119, Norm of wave function: 0.998878
timestep 4800 of 655119, Norm of wave function: 0.998855
timestep 4900 of 655119, Norm of wave function: 0.998831
timestep 5000 of 655119, Norm of wave function: 0.998807
timestep 5100 of 655119, Norm of wave function: 0.998783
timestep 5200 of 655119, Norm of wave function: 0.99876
timestep 5300 of 655119, Norm of wave function: 0.998736
timestep 5400 of 655119, Norm of wave function: 0.998712
timestep 5500 of 655119, Norm of wave function: 0.998688
timestep 5600 of 655119, Norm of wave function: 0.998664
timestep 5700 of 655119, Norm of wave function: 0.998641
timestep 5800 of 655119, Norm of wave function: 0.998617
timestep 5900 of 655119, Norm of wave function: 0.998593
timestep 6000 of 655119, Norm of wave function: 0.998569
timestep 6100 of 655119, Norm of wave function: 0.998546
timestep 6200 of 655119, Norm of wave function: 0.998522
timestep 6300 of 655119, Norm of wave function: 0.998498
timestep 6400 of 655119, Norm of wave function: 0.998474
timestep 6500 of 655119, Norm of wave function: 0.99845
timestep 6600 of 655119, Norm of wave function: 0.998427
timestep 6700 of 655119, Norm of wave function: 0.998403
timestep 6800 of 655119, Norm of wave function: 0.998379
timestep 6900 of 655119, Norm of wave function: 0.998355
timestep 7000 of 655119, Norm of wave function: 0.998332
timestep 7100 of 655119, Norm of wave function: 0.998308
timestep 7200 of 655119, Norm of wave function: 0.998284
timestep 7300 of 655119, Norm of wave function: 0.99826
timestep 7400 of 655119, Norm of wave function: 0.998237
timestep 7500 of 655119, Norm of wave function: 0.998213
timestep 7600 of 655119, Norm of wave function: 0.998189
timestep 7700 of 655119, Norm of wave function: 0.998165
timestep 7800 of 655119, Norm of wave function: 0.998142
timestep 7900 of 655119, Norm of wave function: 0.998118
timestep 8000 of 655119, Norm of wave function: 0.998094
timestep 8100 of 655119, Norm of wave function: 0.99807
timestep 8200 of 655119, Norm of wave function: 0.998047
timestep 8300 of 655119, Norm of wave function: 0.998023
timestep 8400 of 655119, Norm of wave function: 0.997999
timestep 8500 of 655119, Norm of wave function: 0.997975
timestep 8600 of 655119, Norm of wave function: 0.997952
timestep 8700 of 655119, Norm of wave function: 0.997928
timestep 8800 of 655119, Norm of wave function: 0.997904
timestep 8900 of 655119, Norm of wave function: 0.997881
timestep 9000 of 655119, Norm of wave function: 0.997857
timestep 9100 of 655119, Norm of wave function: 0.997833
timestep 9200 of 655119, Norm of wave function: 0.997809
timestep 9300 of 655119, Norm of wave function: 0.997786
timestep 9400 of 655119, Norm of wave function: 0.997762
timestep 9500 of 655119, Norm of wave function: 0.997738
timestep 9600 of 655119, Norm of wave function: 0.997714
timestep 9700 of 655119, Norm of wave function: 0.997691
timestep 9800 of 655119, Norm of wave function: 0.997667
timestep 9900 of 655119, Norm of wave function: 0.997643
timestep 10000 of 655119, Norm of wave function: 0.997619
timestep 10100 of 655119, Norm of wave function: 0.997596
timestep 10200 of 655119, Norm of wave function: 0.997572
timestep 10300 of 655119, Norm of wave function: 0.997548
timestep 10400 of 655119, Norm of wave function: 0.997524
timestep 10500 of 655119, Norm of wave function: 0.997501
timestep 10600 of 655119, Norm of wave function: 0.997477
timestep 10700 of 655119, Norm of wave function: 0.997453
timestep 10800 of 655119, Norm of wave function: 0.997429
timestep 10900 of 655119, Norm of wave function: 0.997406
timestep 11000 of 655119, Norm of wave function: 0.997382
timestep 11100 of 655119, Norm of wave function: 0.997358
timestep 11200 of 655119, Norm of wave function: 0.997334
timestep 11300 of 655119, Norm of wave function: 0.997311
timestep 11400 of 655119, Norm of wave function: 0.997287
timestep 11500 of 655119, Norm of wave function: 0.997263
timestep 11600 of 655119, Norm of wave function: 0.997239
timestep 11700 of 655119, Norm of wave function: 0.997216
timestep 11800 of 655119, Norm of wave function: 0.997192
timestep 11900 of 655119, Norm of wave function: 0.997168
timestep 12000 of 655119, Norm of wave function: 0.997144
timestep 12100 of 655119, Norm of wave function: 0.997121
timestep 12200 of 655119, Norm of wave function: 0.997097
timestep 12300 of 655119, Norm of wave function: 0.997073
timestep 12400 of 655119, Norm of wave function: 0.997049
timestep 12500 of 655119, Norm of wave function: 0.997026
timestep 12600 of 655119, Norm of wave function: 0.997002
timestep 12700 of 655119, Norm of wave function: 0.996978
timestep 12800 of 655119, Norm of wave function: 0.996954
timestep 12900 of 655119, Norm of wave function: 0.996931
timestep 13000 of 655119, Norm of wave function: 0.996907
timestep 13100 of 655119, Norm of wave function: 0.996883
timestep 13200 of 655119, Norm of wave function: 0.996859
timestep 13300 of 655119, Norm of wave function: 0.996836
timestep 13400 of 655119, Norm of wave function: 0.996812
timestep 13500 of 655119, Norm of wave function: 0.996788
timestep 13600 of 655119, Norm of wave function: 0.996764
timestep 13700 of 655119, Norm of wave function: 0.996741
timestep 13800 of 655119, Norm of wave function: 0.996717
timestep 13900 of 655119, Norm of wave function: 0.996693
timestep 14000 of 655119, Norm of wave function: 0.996669
timestep 14100 of 655119, Norm of wave function: 0.996646
timestep 14200 of 655119, Norm of wave function: 0.996622
timestep 14300 of 655119, Norm of wave function: 0.996598
timestep 14400 of 655119, Norm of wave function: 0.996574
timestep 14500 of 655119, Norm of wave function: 0.996551
timestep 14600 of 655119, Norm of wave function: 0.996527
timestep 14700 of 655119, Norm of wave function: 0.996503
timestep 14800 of 655119, Norm of wave function: 0.996479
timestep 14900 of 655119, Norm of wave function: 0.996455
timestep 15000 of 655119, Norm of wave function: 0.996432
timestep 15100 of 655119, Norm of wave function: 0.996408
timestep 15200 of 655119, Norm of wave function: 0.996384
timestep 15300 of 655119, Norm of wave function: 0.99636
timestep 15400 of 655119, Norm of wave function: 0.996337
timestep 15500 of 655119, Norm of wave function: 0.996313
timestep 15600 of 655119, Norm of wave function: 0.996289
timestep 15700 of 655119, Norm of wave function: 0.996265
timestep 15800 of 655119, Norm of wave function: 0.996241
timestep 15900 of 655119, Norm of wave function: 0.996218
timestep 16000 of 655119, Norm of wave function: 0.996194
timestep 16100 of 655119, Norm of wave function: 0.99617
timestep 16200 of 655119, Norm of wave function: 0.996146
timestep 16300 of 655119, Norm of wave function: 0.996123
timestep 16400 of 655119, Norm of wave function: 0.996099
timestep 16500 of 655119, Norm of wave function: 0.996075
timestep 16600 of 655119, Norm of wave function: 0.996051
timestep 16700 of 655119, Norm of wave function: 0.996027
timestep 16800 of 655119, Norm of wave function: 0.996004
timestep 16900 of 655119, Norm of wave function: 0.99598
timestep 17000 of 655119, Norm of wave function: 0.995956
timestep 17100 of 655119, Norm of wave function: 0.995932
timestep 17200 of 655119, Norm of wave function: 0.995908
timestep 17300 of 655119, Norm of wave function: 0.995885
timestep 17400 of 655119, Norm of wave function: 0.995861
timestep 17500 of 655119, Norm of wave function: 0.995837
timestep 17600 of 655119, Norm of wave function: 0.995813
timestep 17700 of 655119, Norm of wave function: 0.995789
timestep 17800 of 655119, Norm of wave function: 0.995766
timestep 17900 of 655119, Norm of wave function: 0.995742
timestep 18000 of 655119, Norm of wave function: 0.995718
timestep 18100 of 655119, Norm of wave function: 0.995694
timestep 18200 of 655119, Norm of wave function: 0.99567
timestep 18300 of 655119, Norm of wave function: 0.995647
timestep 18400 of 655119, Norm of wave function: 0.995623
timestep 18500 of 655119, Norm of wave function: 0.995599
timestep 18600 of 655119, Norm of wave function: 0.995575
timestep 18700 of 655119, Norm of wave function: 0.995551
timestep 18800 of 655119, Norm of wave function: 0.995528
timestep 18900 of 655119, Norm of wave function: 0.995504
timestep 19000 of 655119, Norm of wave function: 0.99548
timestep 19100 of 655119, Norm of wave function: 0.995456
timestep 19200 of 655119, Norm of wave function: 0.995432
timestep 19300 of 655119, Norm of wave function: 0.995409
timestep 19400 of 655119, Norm of wave function: 0.995385
timestep 19500 of 655119, Norm of wave function: 0.995361
timestep 19600 of 655119, Norm of wave function: 0.995337
timestep 19700 of 655119, Norm of wave function: 0.995313
timestep 19800 of 655119, Norm of wave function: 0.995289
timestep 19900 of 655119, Norm of wave function: 0.995266
timestep 20000 of 655119, Norm of wave function: 0.995242
timestep 20100 of 655119, Norm of wave function: 0.995218
timestep 20200 of 655119, Norm of wave function: 0.995194
timestep 20300 of 655119, Norm of wave function: 0.99517
timestep 20400 of 655119, Norm of wave function: 0.995147
timestep 20500 of 655119, Norm of wave function: 0.995123
timestep 20600 of 655119, Norm of wave function: 0.995099
timestep 20700 of 655119, Norm of wave function: 0.995075
timestep 20800 of 655119, Norm of wave function: 0.995051
timestep 20900 of 655119, Norm of wave function: 0.995027
timestep 21000 of 655119, Norm of wave function: 0.995004
timestep 21100 of 655119, Norm of wave function: 0.99498
timestep 21200 of 655119, Norm of wave function: 0.994956
timestep 21300 of 655119, Norm of wave function: 0.994932
timestep 21400 of 655119, Norm of wave function: 0.994908
timestep 21500 of 655119, Norm of wave function: 0.994884
timestep 21600 of 655119, Norm of wave function: 0.994861
timestep 21700 of 655119, Norm of wave function: 0.994837
timestep 21800 of 655119, Norm of wave function: 0.994813
timestep 21900 of 655119, Norm of wave function: 0.994789
timestep 22000 of 655119, Norm of wave function: 0.994765
timestep 22100 of 655119, Norm of wave function: 0.994741
timestep 22200 of 655119, Norm of wave function: 0.994718
timestep 22300 of 655119, Norm of wave function: 0.994694
timestep 22400 of 655119, Norm of wave function: 0.99467
timestep 22500 of 655119, Norm of wave function: 0.994646
timestep 22600 of 655119, Norm of wave function: 0.994622
timestep 22700 of 655119, Norm of wave function: 0.994598
timestep 22800 of 655119, Norm of wave function: 0.994575
timestep 22900 of 655119, Norm of wave function: 0.994551
timestep 23000 of 655119, Norm of wave function: 0.994527
timestep 23100 of 655119, Norm of wave function: 0.994503
timestep 23200 of 655119, Norm of wave function: 0.994479
timestep 23300 of 655119, Norm of wave function: 0.994455
timestep 23400 of 655119, Norm of wave function: 0.994432
timestep 23500 of 655119, Norm of wave function: 0.994408
timestep 23600 of 655119, Norm of wave function: 0.994384
timestep 23700 of 655119, Norm of wave function: 0.99436
timestep 23800 of 655119, Norm of wave function: 0.994336
timestep 23900 of 655119, Norm of wave function: 0.994312
timestep 24000 of 655119, Norm of wave function: 0.994288
timestep 24100 of 655119, Norm of wave function: 0.994265
timestep 24200 of 655119, Norm of wave function: 0.994241
timestep 24300 of 655119, Norm of wave function: 0.994217
timestep 24400 of 655119, Norm of wave function: 0.994193
timestep 24500 of 655119, Norm of wave function: 0.994169
timestep 24600 of 655119, Norm of wave function: 0.994145
timestep 24700 of 655119, Norm of wave function: 0.994122
timestep 24800 of 655119, Norm of wave function: 0.994098
timestep 24900 of 655119, Norm of wave function: 0.994074
timestep 25000 of 655119, Norm of wave function: 0.99405
timestep 25100 of 655119, Norm of wave function: 0.994026
timestep 25200 of 655119, Norm of wave function: 0.994002
timestep 25300 of 655119, Norm of wave function: 0.993978
timestep 25400 of 655119, Norm of wave function: 0.993955
timestep 25500 of 655119, Norm of wave function: 0.993931
timestep 25600 of 655119, Norm of wave function: 0.993907
timestep 25700 of 655119, Norm of wave function: 0.993883
timestep 25800 of 655119, Norm of wave function: 0.993859
timestep 25900 of 655119, Norm of wave function: 0.993835
timestep 26000 of 655119, Norm of wave function: 0.993811
timestep 26100 of 655119, Norm of wave function: 0.993788
timestep 26200 of 655119, Norm of wave function: 0.993764
timestep 26300 of 655119, Norm of wave function: 0.99374
timestep 26400 of 655119, Norm of wave function: 0.993716
timestep 26500 of 655119, Norm of wave function: 0.993692
timestep 26600 of 655119, Norm of wave function: 0.993668
timestep 26700 of 655119, Norm of wave function: 0.993644
timestep 26800 of 655119, Norm of wave function: 0.993621
timestep 26900 of 655119, Norm of wave function: 0.993597
timestep 27000 of 655119, Norm of wave function: 0.993573
timestep 27100 of 655119, Norm of wave function: 0.993549
timestep 27200 of 655119, Norm of wave function: 0.993525
timestep 27300 of 655119, Norm of wave function: 0.993501
timestep 27400 of 655119, Norm of wave function: 0.993477
timestep 27500 of 655119, Norm of wave function: 0.993454
timestep 27600 of 655119, Norm of wave function: 0.99343
timestep 27700 of 655119, Norm of wave function: 0.993406
timestep 27800 of 655119, Norm of wave function: 0.993382
timestep 27900 of 655119, Norm of wave function: 0.993358
timestep 28000 of 655119, Norm of wave function: 0.993334
timestep 28100 of 655119, Norm of wave function: 0.99331
timestep 28200 of 655119, Norm of wave function: 0.993287
timestep 28300 of 655119, Norm of wave function: 0.993263
timestep 28400 of 655119, Norm of wave function: 0.993239
timestep 28500 of 655119, Norm of wave function: 0.993215
