-4.525000000000000e+00 -8.859909265581856e-01  4.316698240192740e-04 181
-4.550000000000000e+00 -8.867243463994928e-01  4.137268136036241e-04 182
-4.575000000000000e+00 -8.874278276042162e-01  3.965168349318495e-04 183
-4.600000000000001e+00 -8.881025488242604e-01  3.800110823231381e-04 184
-4.625000000000000e+00 -8.887496460281679e-01  3.641817849464822e-04 185
-4.650000000000000e+00 -8.893702137318443e-01  3.490021779297955e-04 186
-4.675000000000000e+00 -8.899653062215623e-01  3.344464734417209e-04 187
-4.700000000000000e+00 -8.905359387664611e-01  3.204898320094076e-04 188
-4.725000000000001e+00 -8.910830888177982e-01  3.071083339736170e-04 189
-4.750000000000000e+00 -8.916076971929250e-01  2.942789513714606e-04 190
-4.775000000000000e+00 -8.921106692417439e-01  2.819795200204359e-04 191
-4.800000000000001e+00 -8.925928759940934e-01  2.701887120899040e-04 192
-4.825000000000000e+00 -8.930551552865945e-01  2.588860091143139e-04 193
-4.850000000000001e+00 -8.934983128675893e-01  2.480516754153669e-04 194
-4.875000000000000e+00 -8.939231234792484e-01  2.376667320983601e-04 195
-4.900000000000000e+00 -8.943303319159002e-01  2.277129315328414e-04 196
-4.925000000000001e+00 -8.947206540579774e-01  2.181727324359981e-04 197
-4.950000000000000e+00 -8.950947778809405e-01  2.090292754699293e-04 198
-4.975000000000001e+00 -8.954533644388127e-01  2.002663594443621e-04 199
-5.000000000000000e+00 -8.957970488221334e-01  1.918684181599105e-04 200
-5.025000000000000e+00 -8.961264410900019e-01  1.838204977628235e-04 201
-5.050000000000001e+00 -8.964421271762901e-01  1.761082347848489e-04 202
-5.075000000000000e+00 -8.967446697700029e-01  1.687178347665604e-04 203
-5.100000000000001e+00 -8.970346091698149e-01  1.616360514451908e-04 204
-5.125000000000000e+00 -8.973124641131024e-01  1.548501666286387e-04 205
-5.150000000000000e+00 -8.975787325796203e-01  1.483479706226883e-04 206
-5.175000000000001e+00 -8.978338925700393e-01  1.421177432111240e-04 207
-5.200000000000000e+00 -8.980784028599473e-01  1.361482353733068e-04 208
-5.225000000000001e+00 -8.983127037293454e-01  1.304286513881003e-04 209
-5.250000000000000e+00 -8.985372176683315e-01  1.249486316650812e-04 210
-5.275000000000000e+00 -8.987523500593234e-01  1.196982360855229e-04 211
-5.300000000000001e+00 -8.989584898362383e-01  1.146679278669953e-04 212
-5.325000000000000e+00 -8.991560101212466e-01  1.098485580384183e-04 213
-5.350000000000001e+00 -8.993452688394665e-01  1.052313503659664e-04 214
-5.375000000000000e+00 -8.995266093122577e-01  1.008078868726828e-04 215
-5.400000000000000e+00 -8.997003608295652e-01  9.657009381855728e-05 216
-5.425000000000001e+00 -8.998668392018918e-01  9.251022819471778e-05 217
-5.450000000000000e+00 -9.000263472923892e-01  8.862086466810962e-05 218
-5.475000000000001e+00 -9.001791755297395e-01  8.489488306352685e-05 219
-5.500000000000000e+00 -9.003256024022021e-01  8.132545620387925e-05 220
-5.525000000000000e+00 -9.004658949335687e-01  7.790603830269260e-05 221
-5.550000000000001e+00 -9.006003091413480e-01  7.463035366232731e-05 222
-5.575000000000000e+00 -9.007290904779826e-01  7.149238593548480e-05 223
-5.600000000000001e+00 -9.008524742553299e-01  6.848636762421275e-05 224
-5.625000000000000e+00 -9.009706860532802e-01  6.560677016167598e-05 225
-5.650000000000000e+00 -9.010839421126182e-01  6.284829414591896e-05 226
-5.675000000000001e+00 -9.011924497130958e-01  6.020586019418354e-05 227
-5.700000000000000e+00 -9.012964075368031e-01  5.767459992286633e-05 228
-5.725000000000001e+00 -9.013960060175853e-01  5.524984741342893e-05 229
-5.750000000000000e+00 -9.014914276769200e-01  5.292713097411652e-05 230
-5.775000000000000e+00 -9.015828474466778e-01  5.070216519590013e-05 231
-5.800000000000001e+00 -9.016704329792569e-01  4.857084333618933e-05 232
-5.825000000000000e+00 -9.017543449455530e-01  4.652923000905409e-05 233
-5.850000000000001e+00 -9.018347373212375e-01  4.457355418427147e-05 234
-5.875000000000000e+00 -9.019117576615715e-01  4.270020235559792e-05 235
-5.900000000000000e+00 -9.019855473654647e-01  4.090571214199515e-05 236
-5.925000000000001e+00 -9.020562419289501e-01  3.918676601890517e-05 237
-5.950000000000000e+00 -9.021239711885112e-01  3.754018532554524e-05 238
-5.975000000000001e+00 -9.021888595547600e-01  3.596292457894873e-05 239
-6.000000000000000e+00 -9.022510262366148e-01  3.445206589828011e-05 240
-6.025000000000000e+00 -9.023105854565580e-01  3.300481377705844e-05 241
-6.050000000000001e+00 -9.023676466571139e-01  3.161848995601781e-05 242
-6.075000000000000e+00 -9.024223146990579e-01  3.029052860140280e-05 243
-6.100000000000001e+00 -9.024746900515408e-01  2.901847160534370e-05 244
-6.125000000000000e+00 -9.025248689744844e-01  2.779996410117862e-05 245
-6.150000000000000e+00 -9.025729436935970e-01  2.663275018961632e-05 246
-6.175000000000001e+00 -9.026190025681973e-01  2.551466878393494e-05 247
-6.200000000000000e+00 -9.026631302522163e-01  2.444364967492772e-05 248
-6.225000000000001e+00 -9.027054078485933e-01  2.341770972781961e-05 249
-6.250000000000000e+00 -9.027459130573643e-01  2.243494925725489e-05 250
-6.275000000000000e+00 -9.027847203176236e-01  2.149354851252105e-05 251
-6.300000000000001e+00 -9.028219009436894e-01  2.059176435665880e-05 252
-6.325000000000000e+00 -9.028575232556851e-01  1.972792707183594e-05 253
-6.350000000000001e+00 -9.028916527046130e-01  1.890043721589332e-05 254
-6.375000000000000e+00 -9.029243519924528e-01  1.810776278132633e-05 255
-6.400000000000000e+00 -9.029556811871046e-01  1.734843626162873e-05 256
-6.425000000000001e+00 -9.029856978327451e-01  1.662105203924074e-05 257
-6.450000000000000e+00 -9.030144570554388e-01  1.592426369172833e-05 258
-6.475000000000001e+00 -9.030420116645498e-01  1.525678160578109e-05 259
-6.500000000000000e+00 -9.030684122497705e-01  1.461737049472627e-05 260
-6.525000000000000e+00 -9.030937072742689e-01  1.400484719776667e-05 261
-6.550000000000001e+00 -9.031179431638684e-01  1.341807843707868e-05 262
-6.575000000000000e+00 -9.031411643925127e-01  1.285597871708617e-05 263
-6.600000000000001e+00 -9.031634135642324e-01  1.231750834891646e-05 264
-6.625000000000000e+00 -9.031847314916491e-01  1.180167149678430e-05 265
-6.650000000000000e+00 -9.032051572712070e-01  1.130751433282342e-05 266
-6.675000000000001e+00 -9.032247283552906e-01  1.083412328333014e-05 267
-6.700000000000000e+00 -9.032434806212608e-01  1.038062329415729e-05 268
-6.725000000000001e+00 -9.032614484377147e-01  9.946176268266091e-06 269
-6.750000000000000e+00 -9.032786647278842e-01  9.529979458534148e-06 270
-6.775000000000000e+00 -9.032951610303708e-01  9.131263971260338e-06 271
-6.800000000000001e+00 -9.033109675574399e-01  8.749293395496964e-06 272
-6.825000000000000e+00 -9.033261132507745e-01  8.383362378364658e-06 273
-6.850000000000001e+00 -9.033406258349227e-01  8.032795331993961e-06 274
-6.875000000000000e+00 -9.033545318685089e-01  7.696945180211759e-06 275
-6.900000000000000e+00 -9.033678567933064e-01  7.375192160773778e-06 276
-6.925000000000001e+00 -9.033806249812099e-01  7.066942649854053e-06 277
-6.950000000000000e+00 -9.033928597793018e-01  6.771628095706183e-06 278
-6.975000000000001e+00 -9.034045835529629e-01  6.488703924373830e-06 279
-7.000000000000000e+00 -9.034158177271870e-01  6.217648536703867e-06 280
-7.025000000000000e+00 -9.034265828261940e-01  5.957962356703572e-06 281
-7.050000000000001e+00 -9.034368985113390e-01  5.709166880357265e-06 282
-7.075000000000000e+00 -9.034467836174415e-01  5.470803793413683e-06 283
-7.100000000000001e+00 -9.034562561875857e-01  5.242434118267700e-06 284
-7.125000000000000e+00 -9.034653335064696e-01  5.023637403892383e-06 285
-7.150000000000000e+00 -9.034740321323059e-01  4.814010919080179e-06 286
-7.175000000000001e+00 -9.034823679274475e-01  4.613168940497962e-06 287
-7.200000000000000e+00 -9.034903560876791e-01  4.420742009802029e-06 288
-7.225000000000001e+00 -9.034980111702596e-01  4.236376237501575e-06 289
-7.250000000000000e+00 -9.035053471208361e-01  4.059732674423907e-06 290
-7.275000000000000e+00 -9.035123772992084e-01  3.890486671674563e-06 291
-7.300000000000001e+00 -9.035191145039577e-01  3.728327248234456e-06 292
-7.325000000000000e+00 -9.035255709961043e-01  3.572956550768736e-06 293
-7.350000000000001e+00 -9.035317585217311e-01  3.424089278012087e-06 294
-7.375000000000000e+00 -9.035376883336840e-01  3.281452167335478e-06 295
-7.400000000000000e+00 -9.035433712122961e-01  3.144783451807159e-06 296
-7.425000000000001e+00 -9.035488174853236e-01  3.013832421786515e-06 297
-7.450000000000000e+00 -9.035540370469768e-01  2.888358922201783e-06 298
-7.475000000000001e+00 -9.035590393761785e-01  2.768132922625032e-06 299
-7.500000000000000e+00 -9.035638335540246e-01  2.652934074301334e-06 300
-7.525000000000000e+00 -9.035684282805525e-01  2.542551325630869e-06 301
-7.550000000000001e+00 -9.035728318907712e-01  2.436782511555066e-06 302
-7.575000000000000e+00 -9.035770523700201e-01  2.335433981220885e-06 303
-7.600000000000001e+00 -9.035810973686694e-01  2.238320232211634e-06 304
-7.625000000000000e+00 -9.035849742162668e-01  2.145263602694146e-06 305
-7.650000000000000e+00 -9.035886899349540e-01  2.056093866842476e-06 306
-7.675000000000001e+00 -9.035922512524605e-01  1.970647999480814e-06 307
-7.700000000000000e+00 -9.035956646144936e-01  1.888769841345405e-06 308
-7.725000000000001e+00 -9.035989361965430e-01  1.810309774006531e-06 309
-7.750000000000000e+00 -9.036020719152948e-01  1.735124503474568e-06 310
-7.775000000000000e+00 -9.036050774395121e-01  1.663076763698101e-06 311
-7.800000000000001e+00 -9.036079582004288e-01  1.594035047274507e-06 312
-7.825000000000000e+00 -9.036107194017607e-01  1.527873392486695e-06 313
-7.850000000000001e+00 -9.036133660292935e-01  1.464471148948457e-06 314
-7.875000000000000e+00 -9.036159028599632e-01  1.403712696176493e-06 315
-7.900000000000000e+00 -9.036183344707313e-01  1.345487329668846e-06 316
-7.925000000000001e+00 -9.036206652469253e-01  1.289688964443799e-06 317
-7.950000000000000e+00 -9.036228993903063e-01  1.236215983655792e-06 318
-7.975000000000001e+00 -9.036250409267987e-01  1.184971051673661e-06 319
-8.000000000000000e+00 -9.036270937138370e-01  1.135860901141339e-06 320
-8.025000000000000e+00 -9.036290614475095e-01  1.088796221243515e-06 321
-8.050000000000001e+00 -9.036309476692448e-01  1.043691403413286e-06 322
-8.075000000000001e+00 -9.036327557724005e-01  1.000464488004990e-06 323
-8.100000000000000e+00 -9.036344890083990e-01  9.590369125029441e-07 324
-8.125000000000000e+00 -9.036361504927453e-01  9.193334467462772e-07 325
-8.150000000000000e+00 -9.036377432106936e-01  8.812819981828251e-07 326
-8.175000000000001e+00 -9.036392700227410e-01  8.448135157360843e-07 327
-8.200000000000001e+00 -9.036407336698439e-01  8.098618364947024e-07 328
-8.225000000000000e+00 -9.036421367784427e-01  7.763635797173373e-07 329
-8.250000000000000e+00 -9.036434818652613e-01  7.442580213764071e-07 330
-8.275000000000000e+00 -9.036447713419123e-01  7.134869873267811e-07 331
-8.300000000000001e+00 -9.036460075193078e-01  6.839947450106257e-07 332
-8.325000000000001e+00 -9.036471926118674e-01  6.557278916089881e-07 333
-8.350000000000000e+00 -9.036483287415846e-01  6.286352750674087e-07 334
-8.375000000000000e+00 -9.036494179418938e-01  6.026678842302415e-07 335
-8.400000000000000e+00 -9.036504621613621e-01  5.777787515142939e-07 336
-8.425000000000001e+00 -9.036514632672916e-01  5.539229031975034e-07 337
-8.450000000000001e+00 -9.036524230490590e-01  5.310572143746498e-07 338
-8.475000000000000e+00 -9.036533432214429e-01  5.091404017061399e-07 339
-8.500000000000000e+00 -9.036542254277092e-01  4.881328898722487e-07 340
-8.525000000000000e+00 -9.036550712426372e-01  4.679967781628685e-07 341
-8.550000000000001e+00 -9.036558821753409e-01  4.486957278273868e-07 342
-8.575000000000001e+00 -9.036566596720705e-01  4.301949506032944e-07 343
-8.600000000000000e+00 -9.036574051188027e-01  4.124610916510603e-07 344
-8.625000000000000e+00 -9.036581198437913e-01  3.954622083226128e-07 345
-8.650000000000000e+00 -9.036588051199554e-01  3.791676792719245e-07 346
-8.675000000000001e+00 -9.036594621672315e-01  3.635481851338115e-07 347
-8.700000000000001e+00 -9.036600921547497e-01  3.485756111900964e-07 348
-8.725000000000000e+00 -9.036606962029708e-01  3.342230250435066e-07 349
-8.750000000000000e+00 -9.036612753857557e-01  3.204646399192711e-07 350
-8.775000000000000e+00 -9.036618307322635e-01  3.072757194882249e-07 351
-8.800000000000001e+00 -9.036623632288325e-01  2.946325683241769e-07 352
-8.825000000000001e+00 -9.036628738208038e-01  2.825125001255590e-07 353
-8.850000000000000e+00 -9.036633634142036e-01  2.708937599283156e-07 354
-8.875000000000000e+00 -9.036638328773693e-01  2.597554923307221e-07 355
-8.900000000000000e+00 -9.036642830425715e-01  2.490777398197138e-07 356
-8.925000000000001e+00 -9.036647147074841e-01  2.388413582307198e-07 357
-8.950000000000001e+00 -9.036651286366348e-01  2.290280062920567e-07 358
-8.975000000000000e+00 -9.036655255627865e-01  2.196201069744412e-07 359
-9.000000000000000e+00 -9.036659061883013e-01  2.106008384501884e-07 360
-9.025000000000000e+00 -9.036662711863400e-01  2.019540421243291e-07 361
-9.050000000000001e+00 -9.036666212021457e-01  1.936642702329368e-07 362
-9.075000000000001e+00 -9.036669568541636e-01  1.857166944901092e-07 363
-9.100000000000000e+00 -9.036672787351756e-01  1.780971143118115e-07 364
-9.125000000000000e+00 -9.036675874133897e-01  1.707919322987470e-07 365
-9.150000000000000e+00 -9.036678834334134e-01  1.637880894225754e-07 366
-9.175000000000001e+00 -9.036681673173012e-01  1.570731063615308e-07 367
-9.200000000000001e+00 -9.036684395654476e-01  1.506349981704660e-07 368
-9.225000000000000e+00 -9.036687006574983e-01  1.444622836744648e-07 369
-9.250000000000000e+00 -9.036689510532281e-01  1.385439680184885e-07 370
-9.275000000000000e+00 -9.036691911933745e-01  1.328695172316745e-07 371
-9.300000000000001e+00 -9.036694215003804e-01  1.274288084662697e-07 372
-9.325000000000001e+00 -9.036696423792376e-01  1.222121856483959e-07 373
-9.350000000000000e+00 -9.036698542181310e-01  1.172103490875450e-07 374
-9.375000000000000e+00 -9.036700573891933e-01  1.124144169021847e-07 375
-9.400000000000000e+00 -9.036702522491619e-01  1.078158704069597e-07 376
-9.425000000000001e+00 -9.036704391399889e-01  1.034065286787361e-07 377
