{-8.757497942369954*^-12 - 1.5313444076215915*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-9.635924060648795*^-12 - 1.3987972283235882*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-1.047294871469815*^-11 - 1.2660435286983231*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-1.126765726171796*^-11 - 1.1333652774736406*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-1.201926132706129*^-11 - 1.0010388610988239*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-1.2727098026624651*^-11 - 8.693365141511432*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.3390628723652533*^-11 - 7.385305818914542*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.4009436916728849*^-11 - 6.0890263775858355*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.458322470948299*^-11 - 4.807600087155792*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.511180718767985*^-11 - 3.5446275629787136*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.5595103898858488*^-11 - 2.3046461368511403*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.6033126520891865*^-11 - 1.0937178203326013*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.6425961707357655*^-11 + 7.97616409464279*^-14*I, 0. + 0.*I, 0. + 0.*I}
{-1.677374801515404*^-11 + 1.203987269891989*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.707664574323997*^-11 + 2.2623553957470063*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.7334798472740816*^-11 + 3.231711248046815*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.75482850556467*^-11 + 4.080183945720017*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.7717060789262605*^-11 + 4.7645593367363334*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.7840886527420874*^-11 + 5.227142085198379*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.7919244497966297*^-11 + 5.3920602067987764*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.7951239654302654*^-11 + 5.160967912498424*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.793548545783445*^-11 + 4.40810616168512*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.786997308279407*^-11 + 2.974684721883664*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.7751923151781392*^-11 + 6.625548053002178*^-13*I, 0. + 0.*I, 0. + 0.*I}
{-1.7577619248097688*^-11 - 2.772852551927081*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.734222260873644*^-11 - 7.630340284954526*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-1.7039567583991117*^-11 - 1.4271521487378895*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-1.6661937645286165*^-11 - 2.3130159793328556*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-1.619982194133318*^-11 - 3.4722266631914974*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-1.564165263730415*^-11 - 4.9656938315149515*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-1.4973523519239293*^-11 - 6.864790561242161*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-1.4178890610801117*^-11 - 9.252575771266913*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-1.3238255821233333*^-11 - 1.2225079128039214*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-1.2128834933530907*^-11 - 1.5892642382557684*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-1.0824211525096021*^-11 - 2.038130989120259*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-9.293978719549568*^-12 - 2.583425988408108*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-7.503370959604036*^-12 - 3.241326686426167*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-5.4128882953033054*^-12 - 4.030018433881764*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-2.9779159816910805*^-12 - 4.969843592243544*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-1.4834245996845098*^-13 - 6.083450173063561*^-10*I, 0. + 0.*I, 0. + 0.*I}
{3.1318209096963016*^-12 - 7.395938589270493*^-10*I, 0. + 0.*I, 0. + 0.*I}
{6.9248147213490035*^-12 - 8.935004997044658*^-10*I, 0. + 0.*I, 0. + 0.*I}
{1.129949711969586*^-11 - 1.0731079611738115*^-9*I, 0. + 0.*I, 0. + 0.*I}
{1.63316959787737*^-11 - 1.2817458290797337*^-9*I, 0. + 0.*I, 0. + 0.*I}
{2.2104543300297684*^-11 - 1.523042559639991*^-9*I, 0. + 0.*I, 0. + 0.*I}
{2.87087872968818*^-11 - 1.8009367480892796*^-9*I, 0. + 0.*I, 0. + 0.*I}
{3.6243077401960116*^-11 - 2.119687167620917*^-9*I, 0. + 0.*I, 0. + 0.*I}
{4.4814217384049195*^-11 - 2.483881382499916*^-9*I, 0. + 0.*I, 0. + 0.*I}
{5.453738151269379*^-11 - 2.898442735026329*^-9*I, 0. + 0.*I, 0. + 0.*I}
{6.55362887869587*^-11 - 3.3686355046633584*^-9*I, 0. + 0.*I, 0. + 0.*I}
{7.794333005397423*^-11 - 3.9000680365525045*^-9*I, 0. + 0.*I, 0. + 0.*I}
{9.189964295006778*^-11 - 4.4986936378078866*^-9*I, 0. + 0.*I, 0. + 0.*I}
{1.075551295210599*^-10 - 5.170809042385698*^-9*I, 0. + 0.*I, 0. + 0.*I}
{1.2506841159721898*^-10 - 5.923050250138371*^-9*I, 0. + 0.*I, 0. + 0.*I}
{1.446067189485859*^-10 - 6.762385550982975*^-9*I, 0. + 0.*I, 0. + 0.*I}
{1.6634570553517388*^-10 - 7.696105553539128*^-9*I, 0. + 0.*I, 0. + 0.*I}
{1.9046918931582467*^-10 - 8.731810046802642*^-9*I, 0. + 0.*I, 0. + 0.*I}
