{-2.038483471716368*^-11 - 3.189059954939478*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-2.2136164679449544*^-11 - 2.896921378071539*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-2.3797994580896884*^-11 - 2.6046463309586316*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-2.5368578158625943*^-11 - 2.3128641800211735*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-2.6846451930552588*^-11 - 2.022191030745154*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-2.823043240973232*^-11 - 1.7332326568753248*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-2.9519612209498606*^-11 - 1.4465935326577196*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-3.071335418705739*^-11 - 1.1628963204032181*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-3.18112824602987*^-11 - 8.82817304199671*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-3.281326885420557*^-11 - 6.071443257343965*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-3.371941306799269*^-11 - 3.3686475043974112*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-3.453001460807189*^-11 - 7.32918594793955*^-13*I, 0. + 0.*I, 0. + 0.*I}
{-3.524553432665355*^-11 + 1.8176119161765816*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-3.586654322681119*^-11 + 4.257500952321811*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-3.63936560257159*^-11 + 6.551005719502289*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-3.682744688919625*^-11 + 8.648314771647958*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-3.7168344654915125*^-11 + 1.0480891523619278*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-3.741650484695413*^-11 + 1.1955823659503936*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-3.757165579220352*^-11 + 1.294907391416078*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-3.7632916219163235*^-11 + 1.3297531577726296*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-3.759858181531228*^-11 + 1.2789769798445277*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-3.746587838195609*^-11 + 1.1155421371491682*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-3.723067943173707*^-11 + 8.053095170339782*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-3.6887186308732865*^-11 + 3.0567666867400305*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-3.6427569215841197*^-11 - 4.359410695293006*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-3.5841567883013225*^-11 - 1.4837912238742736*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-3.51160509716003*^-11 - 2.9156288157646087*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-3.423453376229661*^-11 - 4.82472535649891*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-3.3176654122488766*^-11 - 7.322040629210332*^-11*I, 0. + 0.*I, 0. + 0.*I}
{-3.1917607258241153*^-11 - 1.0538553591647021*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-3.042754028627712*^-11 - 1.46277465213306*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-2.8670908235491206*^-11 - 1.976823420159367*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-2.6605793666559464*^-11 - 2.616652754975984*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-2.4183192715190815*^-11 - 3.4059918614600945*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-2.1346270989246783*^-11 - 4.371947135090047*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-1.802959339483376*^-11 - 5.545310003009867*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-1.41583325969306*^-11 - 6.960871459766081*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-9.647461468520597*^-12 - 8.657740975634363*^-10*I, 0. + 0.*I, 0. + 0.*I}
{-4.400935542660271*^-12 - 1.0679667204862638*^-9*I, 0. + 0.*I, 0. + 0.*I}
{1.6891279394466009*^-12 - 1.3075357680341678*^-9*I, 0. + 0.*I, 0. + 0.*I}
{8.743267127206786*^-12 - 1.5898794445664755*^-9*I, 0. + 0.*I, 0. + 0.*I}
{1.689548102327944*^-11 - 1.920954235535602*^-9*I, 0. + 0.*I, 0. + 0.*I}
{2.6294014898849807*^-11 - 2.307304656262585*^-9*I, 0. + 0.*I, 0. + 0.*I}
{3.710211682420219*^-11 - 2.7560915525974226*^-9*I, 0. + 0.*I, 0. + 0.*I}
{4.94987559158401*^-11 - 3.2751185689820846*^-9*I, 0. + 0.*I, 0. + 0.*I}
{6.367929253173497*^-11 - 3.8728563844134*^-9*I, 0. + 0.*I, 0. + 0.*I}
{7.985609023917787*^-11 - 4.558464303815341*^-9*I, 0. + 0.*I, 0. + 0.*I}
{9.825905913500217*^-11 - 5.341808782580477*^-9*I, 0. + 0.*I, 0. + 0.*I}
{1.1913611970708813*^-10 - 6.233478453604741*^-9*I, 0. + 0.*I, 0. + 0.*I}
{1.4275357647017351*^-10 - 7.244795222851023*^-9*I, 0. + 0.*I, 0. + 0.*I}
{1.693963903024265*^-10 - 8.387820997544765*^-9*I, 0. + 0.*I, 0. + 0.*I}
{1.9936833853562376*^-10 - 9.675359613066694*^-9*I, 0. + 0.*I, 0. + 0.*I}
{2.329920518224118*^-10 - 1.1120953530596944*^-8*I, 0. + 0.*I, 0. + 0.*I}
{2.7060891707462314*^-10 - 1.2738874886624062*^-8*I, 0. + 0.*I, 0. + 0.*I}
{3.125788359401387*^-10 - 1.4544110488827885*^-8*I, 0. + 0.*I, 0. + 0.*I}
{3.5927982857795017*^-10 - 1.6552340368464107*^-8*I, 0. + 0.*I, 0. + 0.*I}
{4.1110747311305886*^-10 - 1.8779909521788612*^-8*I, 0. + 0.*I, 0. + 0.*I}
{4.6847417156375*^-10 - 2.124379249712723*^-8*I, 0. + 0.*I, 0. + 0.*I}
{5.318082336160943*^-10 - 2.3961550511942182*^-8*I, 0. + 0.*I, 0. + 0.*I}
{6.015527706278514*^-10 - 2.6951280819254694*^-8*I, 0. + 0.*I, 0. + 0.*I}
{6.78164392712838*^-10 - 3.023155807652931*^-8*I, 0. + 0.*I, 0. + 0.*I}
{7.621117031360377*^-10 - 3.3821367514187364*^-8*I, 0. + 0.*I, 0. + 0.*I}
{8.538735848366732*^-10 - 3.774002974171555*^-8*I, 0. + 0.*I, 0. + 0.*I}
{9.539372754021246*^-10 - 4.2007117079654477*^-8*I, 0. + 0.*I, 0. + 0.*I}
{1.0627962279008593*^-9 - 4.664236135749709*^-8*I, 0. + 0.*I, 0. + 0.*I}
{1.180947756216894*^-9 - 5.1665553170733004*^-8*I, 0. + 0.*I, 0. + 0.*I}
{1.3088904650532164*^-9 - 5.70964326496182*^-8*I, 0. + 0.*I, 0. + 0.*I}
{1.4471214663418417*^-9 - 6.295457185412316*^-8*I, 0. + 0.*I, 0. + 0.*I}
{1.5961333849024364*^-9 - 6.925924897013852*^-8*I, 0. + 0.*I, 0. + 0.*I}
{1.756411158525274*^-9 - 7.602931455202772*^-8*I, 0. + 0.*I, 0. + 0.*I}
{1.9284286385768005*^-9 - 8.328305012134377*^-8*I, 0. + 0.*I, 0. + 0.*I}
{2.1126449995016533*^-9 - 9.103801950266396*^-8*I, 0. + 0.*I, 0. + 0.*I}
{2.3095009671486244*^-9 - 9.931091334984918*^-8*I, 0. + 0.*I, 0. + 0.*I}
{2.5194148775011402*^-9 - 1.0811738738431619*^-7*I, 0. + 0.*I, 0. + 0.*I}
{2.742778579623091*^-9 - 1.1747189494426388*^-7*I, 0. + 0.*I, 0. + 0.*I}
{2.9799531977796595*^-9 - 1.2738751451123472*^-7*I, 0. + 0.*I, 0. + 0.*I}
{3.231264770473288*^-9 - 1.3787577295801354*^-7*I, 0. + 0.*I, 0. + 0.*I}
{3.4969997848965573*^-9 - 1.489464653276648*^-7*I, 0. + 0.*I, 0. + 0.*I}
{3.777400628002403*^-9 - 1.6060747202850228*^-7*I, 0. + 0.*I, 0. + 0.*I}
{4.072660976340722*^-9 - 1.7286457439337965*^-7*I, 0. + 0.*I, 0. + 0.*I}
{4.382921149378229*^-9 - 1.8572126962106324*^-7*I, 0. + 0.*I, 0. + 0.*I}
{4.708263451848685*^-9 - 1.9917858617965182*^-7*I, 0. + 0.*I, 0. + 0.*I}
{5.04870753265705*^-9 - 2.1323490080760634*^-7*I, 0. + 0.*I, 0. + 0.*I}
{5.404205789572*^-9 - 2.2788575831179627*^-7*I, 0. + 0.*I, 0. + 0.*I}
{5.7746388494432995*^-9 - 2.4312369540283874*^-7*I, 0. + 0.*I, 0. + 0.*I}
{6.159811156302927*^-9 - 2.589380698631569*^-7*I, 0. + 0.*I, 0. + 0.*I}
