{-4.562255382516336*^-12 - 8.45371184397837*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-5.057121831013854*^-12 - 7.742364155958366*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-5.5295395059019934*^-12 - 7.029509324145337*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-5.978984524524326*^-12 - 6.316651190901576*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-6.405000229165098*^-12 - 5.6052647249777136*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-6.807196893072128*^-12 - 4.896803987522245*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-7.185251186528186*^-12 - 4.192725483702583*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-7.538905182854192*^-12 - 3.494537898633374*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-7.867964604271002*^-12 - 2.803892098503469*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-8.172295937102805*^-12 - 2.1227279694247637*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-8.45182197937525*^-12 - 1.4534971276741089*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-8.706515321059475*^-12 - 7.994827252879974*^-13*I, 0. + 0.*I, 0. + 0.*I}
{-8.936389205751375*^-12 - 1.6523945991221448*^-13*I, 0. + 0.*I, 0. + 0.*I}
{-9.14148517494972*^-12 + 4.4282155065919374*^-13*I, 0. + 0.*I, 0. + 0.*I}
{-9.321856859411156*^-12 + 1.0156771857254033*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-9.477549255729258*^-12 + 1.5407394004969728*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-9.608572805615806*^-12 + 2.0006779601345498*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-9.714871592217611*^-12 + 2.371991886440878*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-9.796284969121411*^-12 + 2.6233031915755404*^-12*I, 0. + 0.*I, 0. + 0.*I}
{-9.85250195420563*^-12 + 2.713347445245486*^-12*I, 0. + 0.*I, 0. + 0.*I}
