{0.00004209620981362798 - 0.00010537156348772781*I, 0. + 0.*I, 0. + 0.*I}
{0.000041178905727986024 - 0.00010415632042414411*I, 0. + 0.*I, 0. + 0.*I}
{0.00004027232656304248 - 0.00010294777471931393*I, 0. + 0.*I, 0. + 0.*I}
{0.000039375990695746435 - 0.00010174581273095496*I, 0. + 0.*I, 0. + 0.*I}
{0.000038489442445279216 - 0.00010055031079393328*I, 0. + 0.*I, 0. + 0.*I}
{0.000037612251853196066 - 0.00009936113633161062*I, 0. + 0.*I, 0. + 0.*I}
{0.00003674401442094015 - 0.00009817814895773386*I, 0. + 0.*I, 0. + 0.*I}
{0.00003588435080628146 - 0.0000970012015697325*I, 0. + 0.*I, 0. + 0.*I}
{0.000035032906480277863 - 0.00009583014143513847*I, 0. + 0.*I, 0. + 0.*I}
{0.000034189351346474776 - 0.000094664811273713*I, 0. + 0.*I, 0. + 0.*I}
{0.0000333533793241596 - 0.0000935050503386902*I, 0. + 0.*I, 0. + 0.*I}
{0.00003252470789754977 - 0.00009235069550130934*I, 0. + 0.*I, 0. + 0.*I}
{0.000031703077632870494 - 0.00009120158234352885*I, 0. + 0.*I, 0. + 0.*I}
{0.00003088825166536585 - 0.0000900575462644921*I, 0. + 0.*I, 0. + 0.*I}
{0.000030080015158314694 - 0.00008891842360689012*I, 0. + 0.*I, 0. + 0.*I}
{0.000029278174736219577 - 0.00008778405280993329*I, 0. + 0.*I, 0. + 0.*I}
{0.000028482557894342807 - 0.00008665427559605948*I, 0. + 0.*I, 0. + 0.*I}
{0.000027693012386817074 - 0.0000855289381988993*I, 0. + 0.*I, 0. + 0.*I}
{0.00002690940559559538 - 0.00008440789264030692*I, 0. + 0.*I, 0. + 0.*I}
{0.000026131623882516274 - 0.00008329099806446594*I, 0. + 0.*I, 0. + 0.*I}
{0.000025359571926777593 - 0.0000821781221371766*I, 0. + 0.*I, 0. + 0.*I}
{0.000024593172050099556 - 0.00008106914251844215*I, 0. + 0.*I, 0. + 0.*I}
{0.000023832363531887086 - 0.00007996394841639594*I, 0. + 0.*I, 0. + 0.*I}
{0.000023077101916659776 - 0.00007886244223042031*I, 0. + 0.*I, 0. + 0.*I}
{0.000022327358315981613 - 0.00007776454129097897*I, 0. + 0.*I, 0. + 0.*I}
{0.000021583118707154583 - 0.00007667017970336912*I, 0. + 0.*I, 0. + 0.*I}
{0.000020844383230835225 - 0.00007557931030203913*I, 0. + 0.*I, 0. + 0.*I}
{0.00002011116548968492 - 0.00007449190672150508*I, 0. + 0.*I, 0. + 0.*I}
{0.000019383491850208525 - 0.0000734079655893229*I, 0. + 0.*I, 0. + 0.*I}
{0.000018661400749692254 - 0.00007232750884556841*I, 0. + 0.*I, 0. + 0.*I}
{0.000017944942010284593 - 0.00007125058619261365*I, 0. + 0.*I, 0. + 0.*I}
{0.000017234176162016514 - 0.00007017727767780716*I, 0. + 0.*I, 0. + 0.*I}
{0.000016529173776551614 - 0.00006910769641068594*I, 0. + 0.*I, 0. + 0.*I}
{0.000015830014813381695 - 0.00006804199141518643*I, 0. + 0.*I, 0. + 0.*I}
{0.000015136787979982053 - 0.00006698035061597897*I, 0. + 0.*I, 0. + 0.*I}
{0.000014449590107473018 - 0.00006592300395686614*I, 0. + 0.*I, 0. + 0.*I}
{0.000013768525543097136 - 0.00006487022664766702*I, 0. + 0.*I, 0. + 0.*I}
{0.000013093705560775208 - 0.00006382234253461832*I, 0. + 0.*I, 0. + 0.*I}
{0.000012425247790851098 - 0.00006277972758778637*I, 0. + 0.*I, 0. + 0.*I}
{0.000011763275670041037 - 0.00006174281349745375*I, 0. + 0.*I, 0. + 0.*I}
{0.000011107917912396781 - 0.00006071209136975457*I, 0. + 0.*I, 0. + 0.*I}
{0.000010459308002065034 - 0.00005968811551032053*I, 0. + 0.*I, 0. + 0.*I}
{9.817583708397868*^-6 - 0.00005867150728293833*I, 0. + 0.*I, 0. + 0.*I}
{9.182886623842196*^-6 - 0.00005766295902855146*I, 0. + 0.*I, 0. + 0.*I}
{8.555361724968004*^-6 - 0.000056663238028356394*I, 0. + 0.*I, 0. + 0.*I}
{7.93515695674765*^-6 - 0.00005567319049293608*I, 0. + 0.*I, 0. + 0.*I}
{7.322422840125365*^-6 - 0.00005469374555780507*I, 0. + 0.*I, 0. + 0.*I}
{6.717312102745307*^-6 - 0.00005372591926406307*I, 0. + 0.*I, 0. + 0.*I}
{6.119979332573839*^-6 - 0.00005277081850127973*I, 0. + 0.*I, 0. + 0.*I}
{5.530580654026191*^-6 - 0.00005182964488818723*I, 0. + 0.*I, 0. + 0.*I}
{4.949273425994621*^-6 - 0.00005090369856518745*I, 0. + 0.*I, 0. + 0.*I}
{4.376215961217058*^-6 - 0.0000499943818714657*I, 0. + 0.*I, 0. + 0.*I}
{3.811567265967464*^-6 - 0.00004910320287774977*I, 0. + 0.*I, 0. + 0.*I}
{3.2554867993977778*^-6 - 0.000048231778745088935*I, 0. + 0.*I, 0. + 0.*I}
{2.708134251156111*^-6 - 0.00004738183887818315*I, 0. + 0.*I, 0. + 0.*I}
{2.1696693364230454*^-6 - 0.000046555227841456934*I, 0. + 0.*I, 0. + 0.*I}
{1.6402516067950243*^-6 - 0.000045753908004510834*I, 0. + 0.*I, 0. + 0.*I}
{1.1200402757414157*^-6 - 0.00004497996188319738*I, 0. + 0.*I, 0. + 0.*I}
{6.091940571554542*^-7 - 0.00004423559414182171*I, 0. + 0.*I, 0. + 0.*I}
{1.078710153361506*^-7 - 0.00004352313322137084*I, 0. + 0.*I, 0. + 0.*I}
{-3.837715752117907*^-7 - 0.00004284503255844516*I, 0. + 0.*I, 0. + 0.*I}
{-8.65577361936944*^-7 - 0.000042203871359338195*I, 0. + 0.*I, 0. + 0.*I}
{-1.3373910402797784*^-6 - 0.000041602354893545696*I, 0. + 0.*I, 0. + 0.*I}
{-1.7990584750774371*^-6 - 0.00004104331427183301*I, 0. + 0.*I, 0. + 0.*I}
{-2.2504268198251474*^-6 - 0.00004052970567314298*I, 0. + 0.*I, 0. + 0.*I}
{-2.6913446352749797*^-6 - 0.000040064608986458234*I, 0. + 0.*I, 0. + 0.*I}
{-3.1216620094590193*^-6 - 0.000039651225833849285*I, 0. + 0.*I, 0. + 0.*I}
{-3.5412306812964343*^-6 - 0.00003929287694174911*I, 0. + 0.*I, 0. + 0.*I}
{-3.949904169545421*^-6 - 0.000038992998829243316*I, 0. + 0.*I, 0. + 0.*I}
{-4.3475379092232835*^-6 - 0.00003875513978300533*I, 0. + 0.*I, 0. + 0.*I}
{-4.733989397258666*^-6 - 0.000038582955090653854*I, 0. + 0.*I, 0. + 0.*I}
{-5.10911834968535*^-6 - 0.00003848020150529182*I, 0. + 0.*I, 0. + 0.*I}
{-5.472786871722747*^-6 - 0.00003845073091714312*I, 0. + 0.*I, 0. + 0.*I}
{-5.8248596429984094*^-6 - 0.000038498483209481735*I, 0. + 0.*I, 0. + 0.*I}
{-6.165204119389196*^-6 - 0.00003862747827900741*I, 0. + 0.*I, 0. + 0.*I}
{-6.49369075338235*^-6 - 0.00003884180720323413*I, 0. + 0.*I, 0. + 0.*I}
{-6.810193234316428*^-6 - 0.00003914562254055556*I, 0. + 0.*I, 0. + 0.*I}
{-7.114588749838762*^-6 - 0.00003954312775209763*I, 0. + 0.*I, 0. + 0.*I}
{-7.40675827068115*^-6 - 0.000040038565735931685*I, 0. + 0.*I, 0. + 0.*I}
{-7.686586858729195*^-6 - 0.00004063620647095176*I, 0. + 0.*I, 0. + 0.*I}
{-7.953964000789655*^-6 - 0.00004134033376774791*I, 0. + 0.*I, 0. + 0.*I}
{-8.208783967935339*^-6 - 0.00004215523113036313*I, 0. + 0.*I, 0. + 0.*I}
{-8.450946201804964*^-6 - 0.00004308516673554199*I, 0. + 0.*I, 0. + 0.*I}
{-8.680355728509742*^-6 - 0.00004413437753982193*I, 0. + 0.*I, 0. + 0.*I}
{-8.8969235997488*^-6 - 0.00004530705253137334*I, 0. + 0.*I, 0. + 0.*I}
{-9.100567362561804*^-6 - 0.000046607315144189624*I, 0. + 0.*I, 0. + 0.*I}
{-9.291211557040786*^-6 - 0.000048039204860329715*I, 0. + 0.*I, 0. + 0.*I}
{-9.468788241862678*^-6 - 0.00004960665802837495*I, 0. + 0.*I, 0. + 0.*I}
{-9.633237547307626*^-6 - 0.00005131348793235288*I, 0. + 0.*I, 0. + 0.*I}
{-9.784508255754898*^-6 - 0.00005316336414801637*I, 0. + 0.*I, 0. + 0.*I}
{-9.92255840788295*^-6 - 0.000055159791231385964*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010047355934252187 - 0.00005730608678654137*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010158879310716613 - 0.00005960535896582133*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010257118236966948 - 0.00006206048345950572*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010342074334497738 - 0.0000646740800398465*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010413761864833667 - 0.00006744848872384127*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010472208463657627 - 0.0000703857456292932*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010517455888958787 - 0.00007348755860057774*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010549560781823423 - 0.00007675528268410673*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010568595435236632 - 0.00008018989554117931*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010574648568616724 - 0.00008379197288793947*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010567826105305753 - 0.00008756166405566402*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010548251949100038 - 0.00009149866776982473*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010516068755510094 - 0.00009560220825101822*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010471438694847298 - 0.00009987101174179592*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010414544203675983 - 0.00010430328356628995*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010345588717295088 - 0.00010889668583862969*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010264797384055976 - 0.00011364831592739265*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010172417751580753 - 0.00011855468579855652*I, 0. + 0.*I, 0. + 0.*I}
{-0.000010068720423915889 - 0.00012361170235082383*I, 0. + 0.*I, 0. + 0.*I}
{-9.953999684631661*^-6 - 0.0001288146488627156*I, 0. + 0.*I, 0. + 0.*I}
{-9.82857407755145*^-6 - 0.00013415816767673803*I, 0. + 0.*I, 0. + 0.*I}
{-9.692786946304367*^-6 - 0.0001396362442340488*I, 0. + 0.*I, 0. + 0.*I}
{-9.547006921451565*^-6 - 0.0001452421925893659*I, 0. + 0.*I, 0. + 0.*I}
{-9.391628354214674*^-6 - 0.0001509686425220534*I, 0. + 0.*I, 0. + 0.*I}
{-9.227071691810903*^-6 - 0.0001568075283647772*I, 0. + 0.*I, 0. + 0.*I}
{-9.053783784899301*^-6 - 0.00016275007967465142*I, 0. + 0.*I, 0. + 0.*I}
{-8.872238129703274*^-6 - 0.0001687868138552175*I, 0. + 0.*I, 0. + 0.*I}
{-8.682935032281388*^-6 - 0.00017490753085575215*I, 0. + 0.*I, 0. + 0.*I}
{-8.486401694763325*^-6 - 0.00018110131005452272*I, 0. + 0.*I, 0. + 0.*I}
{-8.283192218233923*^-6 - 0.0001873565094370362*I, 0. + 0.*I, 0. + 0.*I}
