{0.000013544070013928409 - 0.000033885794584601835*I, 0. + 0.*I, 0. + 0.*I}
{0.000013248900473665565 - 0.00003349490251321551*I, 0. + 0.*I, 0. + 0.*I}
{0.000012957185520064995 - 0.00003310616470958498*I, 0. + 0.*I, 0. + 0.*I}
{0.000012668770280444702 - 0.00003271954466468366*I, 0. + 0.*I, 0. + 0.*I}
{0.000012383508217855908 - 0.00003233500264835417*I, 0. + 0.*I, 0. + 0.*I}
{0.00001210126106042183 - 0.00003195249606669887*I, 0. + 0.*I, 0. + 0.*I}
{0.000011821898716995543 - 0.00003157197981640605*I, 0. + 0.*I, 0. + 0.*I}
{0.00001154529917962766 - 0.00003119340663628708*I, 0. + 0.*I, 0. + 0.*I}
{0.000011271348413360484 - 0.00003081672745657726*I, 0. + 0.*I, 0. + 0.*I}
{0.000010999940233901303 - 0.000030441891746833198*I, 0. + 0.*I, 0. + 0.*I}
{0.000010730976173752823 - 0.000030068847863519493*I, 0. + 0.*I, 0. + 0.*I}
{0.00001046436533740668 - 0.000029697543398627738*I, 0. + 0.*I, 0. + 0.*I}
{0.000010200024246228366 - 0.000029327925530900627*I, 0. + 0.*I, 0. + 0.*I}
{9.937876673687183*^-6 - 0.00002895994138145007*I, 0. + 0.*I, 0. + 0.*I}
{9.677853471596387*^-6 - 0.00002859353837574428*I, 0. + 0.*I, 0. + 0.*I}
{9.419892388062035*^-6 - 0.000028228664614122673*I, 0. + 0.*I, 0. + 0.*I}
{9.163937877833478*^-6 - 0.000027865269253125687*I, 0. + 0.*I, 0. + 0.*I}
{8.909940905774791*^-6 - 0.00002750330290005925*I, 0. + 0.*I, 0. + 0.*I}
{8.65785874418124*^-6 - 0.000027142718023301266*I, 0. + 0.*I, 0. + 0.*I}
{8.407654764672622*^-6 - 0.00002678346938092456*I, 0. + 0.*I, 0. + 0.*I}
{8.159298225397303*^-6 - 0.000026425514470239788*I, 0. + 0.*I, 0. + 0.*I}
{7.91276405428306*^-6 - 0.000026068814000869213*I, 0. + 0.*I, 0. + 0.*I}
{7.668032629069694*^-6 - 0.000025713332393931318*I, 0. + 0.*I, 0. + 0.*I}
{7.425089554859708*^-6 - 0.000025359038309863995*I, 0. + 0.*I, 0. + 0.*I}
{7.183925439895249*^-6 - 0.000025005905207297996*I, 0. + 0.*I, 0. + 0.*I}
{6.94453567029448*^-6 - 0.000024653911935300277*I, 0. + 0.*I, 0. + 0.*I}
{6.706920184435758*^-6 - 0.000024303043361119407*I, 0. + 0.*I, 0. + 0.*I}
{6.471083247671946*^-6 - 0.00002395329103537532*I, 0. + 0.*I, 0. + 0.*I}
{6.237033228060153*^-6 - 0.000023604653896441585*I, 0. + 0.*I, 0. + 0.*I}
{6.004782373728418*^-6 - 0.000023257139015457726*I, 0. + 0.*I, 0. + 0.*I}
{5.7743465925281246*^-6 - 0.000022910762383182778*I, 0. + 0.*I, 0. + 0.*I}
{5.54574523455214*^-6 - 0.00002256554973953051*I, 0. + 0.*I, 0. + 0.*I}
{5.319000878096848*^-6 - 0.000022221537446313585*I, 0. + 0.*I, 0. + 0.*I}
{5.0941391196109295*^-6 - 0.000021878773403338666*I, 0. + 0.*I, 0. + 0.*I}
{4.871188368126438*^-6 - 0.00002153731800758125*I, 0. + 0.*I, 0. + 0.*I}
{4.650179644660211*^-6 - 0.000021197245154770088*I, 0. + 0.*I, 0. + 0.*I}
{4.431146387015853*^-6 - 0.000020858643282242418*I, 0. + 0.*I, 0. + 0.*I}
{4.214124260381276*^-6 - 0.000020521616451462768*I, 0. + 0.*I, 0. + 0.*I}
{3.999150974086545*^-6 - 0.000020186285468124213*I, 0. + 0.*I, 0. + 0.*I}
{3.7862661048485342*^-6 - 0.00001985278903725215*I, 0. + 0.*I, 0. + 0.*I}
{3.575510926751782*^-6 - 0.000019521284950173495*I, 0. + 0.*I, 0. + 0.*I}
{3.366928248237784*^-6 - 0.00001919195129976655*I, 0. + 0.*I, 0. + 0.*I}
{3.160562256254605*^-6 - 0.000018864987719785035*I, 0. + 0.*I, 0. + 0.*I}
{2.9564583677294875*^-6 - 0.000018540616643573797*I, 0. + 0.*I, 0. + 0.*I}
{2.7546630884669146*^-6 - 0.000018219084576942878*I, 0. + 0.*I, 0. + 0.*I}
{2.555223879507829*^-6 - 0.000017900663379397233*I, 0. + 0.*I, 0. + 0.*I}
